58354,US,"This shows the trifecta of winemaker Ehren Jordan's deft hand, the fabulous Hirsch Vineyard and the wonderful 2010 vintage. Even if you knew nothing of the wine's pedigree, you'd be dazzled by its sheer richness of raspberry, cherry, cola and herb flavors, plus the firm, stone-driven minerality, the dryness, the feral mountain hints, the acidity and the overall dazzling structure. The alcohol level is comparatively restrained, providing just the right touch of warmth. New oak clocks in at only 30%, imbuing the wine with a nice seasoning of smoke. Definitely worth searching for, but only 375 cases were produced. Drink this wine now–2022.",Hirsch Vineyard,97,70.0,California,Sonoma Coast,Sonoma,,anonymous,Failla 2010 Hirsch Vineyard Pinot Noir (Sonoma Coast),Pinot Noir,Failla
58355,US,"Winemaker Matthias Pippig brings Syrah to a whole new level with this stunningly dramatic bottling. Don't worry about the California appellation, a peculiarity of the winery's ownership. It's made entirely from Santa Barbara grapes, namely from Watch Hill in Los Alamos and Bien Nacido in Santa Maria Valley. The intensity of fruit defies description. It suggests enormous blackberry and creamy-sweet chocolate, larded with bacon and sprinkled with black pepper—and that doesn't even begin to describe the toasty sweetness of the 100% new oak barrels. This is the best California Syrah of the vintage, and one of the greatest Syrahs the state has ever produced. This opulence comes at a cost, however: The alcohol is high.",Six White Horses,97,75.0,California,California,California Other,,anonymous,Sanguis 2009 Six White Horses Syrah (California),Syrah,Sanguis
58356,France,"This is quintessential Pauillac, a great wine with its Cabernet proudly at the fore. It ranks with the 2009 and, with its tannins, is sure to age longer than that vintage. Solidly structured, powerful and dense, with fruit promised for the future, it succeeds with its weight and great concentration.",,97,,Bordeaux,Pauillac,,Roger Voss,vossroger,Château Pichon Longueville 2010  Pauillac,Bordeaux-style Red Blend,Château Pichon Longueville
60858,France,"96–98. Barrel sample. A beautifully ripe wine that's very dense in its character. The wine is generous and rich, while also structured. It already has delicious black plum fruit and velvet tannins. A wonderful, opulent wine that's packed with full-throated Merlot.",Barrel Sample,97,,Bordeaux,Pessac-Léognan,,Roger Voss,vossroger,Château Haut-Brion 2012 Barrel Sample  (Pessac-Léognan),Bordeaux-style Red Blend,Château Haut-Brion
60880,Italy,"This is an elegant Nebbiolo-based wine and arguably the most feminine of Gaja's newest releases. There's extreme balance and sophistication evident in the focused aromas of wild berry, white licorice, pressed violets and polished stone. The mouthfeel is tight, firm and those tannins need at least 10 more years to soften in your cellar. Beautiful.",Sorì Tildìn,99,440.0,Piedmont,Langhe,,,anonymous,Gaja 2007 Sorì Tildìn Nebbiolo (Langhe),Nebbiolo,Gaja
60881,Italy,"Always a standout among Gaja's five single-vineyard wines, Sorì San Lorenzo benefits from an excellent vintage to produce what will surely become a must-have bottle for collectors of Italian wine. There's enormous beauty and elegance here, backed by power and intensity with ripe fruit, spice, toasted nut and cola. It also shows impressive linearity and focus. Hold for 10 years or more.",Sorì San Lorenzo,99,440.0,Piedmont,Langhe,,,anonymous,Gaja 2007 Sorì San Lorenzo Nebbiolo (Langhe),Nebbiolo,Gaja
60882,Italy,Sperss (the name is inspired by the local word for “nostalgia”) is a vineyard located in the Barolo territory of Serralunga. Angelo Gaja adds 6% Barbera to the wine for brightness and freshness but the overall ensemble shows so much more than that. It delivers sophisticated softness and a velvety texture that is backed by exotic spice and loads of wild berry and licorice. Add huge depth and intensity and you have the criteria for a cellar-worthy wine. Will be ready to drink after 2020.,Sperss,98,255.0,Piedmont,Langhe,,,anonymous,Gaja 2006 Sperss Nebbiolo (Langhe),Nebbiolo,Gaja
63855,France,"96–98. Barrel sample. The first vintage from a newly-constructed cellar, this is a beautiful wine, with glorious Merlot flavors. It's full of spice and dense with velvet tannins. The wine has great opulence and its fruit is well integrated into the structure.",Barrel Sample,97,,Bordeaux,Pomerol,,Roger Voss,vossroger,Château Pétrus 2012 Barrel Sample  (Pomerol),Bordeaux-style Red Blend,Château Pétrus
65352,France,"This extravagantly perfumed wine has great juicy, ripe fruits. The tannic structure is almost secondary in the welter of ripe fruits, but it is enough to promise aging. Acidity and rich fruitiness partner each other to give a wine that is both fresh and powerful. Drink from 2020.",,97,2000.0,Bordeaux,Pomerol,,Roger Voss,vossroger,Château Pétrus 2011  Pomerol,Bordeaux-style Red Blend,Château Pétrus
67096,Australia,"Just a tiny serving of this dark nectar will last a long time. The malty, porter-ish aromas intrigue, followed by incredibly rich and syrupy flavors accompanied by mouthwatering acids and enormous peristence. Layers of complexity gradually unfold in the glass, revealing hints of honey, caramel and beguiling rancio notes.",Calliope Rare,98,86.0,Victoria,Rutherglen,,Joe Czerwinski,JoeCz,R.L. Buller & Son NV Calliope Rare Tokay (Rutherglen),Tokay,R.L. Buller & Son
67097,Germany,"So incredibly thick and sweet it's almost chewy in texture, with aromas and flavors that feature a fascinating interplay of fresh and dried apricots, peach and citrus, kept lively by healthy acidity. The finish lasts for minutes; the wine should age well for decades.",Trockenbeerenauslese Goldlack,97,486.0,Rheingau,,,Joe Czerwinski,JoeCz,Schloss Johannisberger 2006 Trockenbeerenauslese Goldlack Riesling (Rheingau),Riesling,Schloss Johannisberger
74885,France,"Moët & Chandon's new prestige cuvée is a remarkable blend of three different styles of wine: young and fresh, wood aged and bottle aged. The oldest wine in this blend dates from 1993. It's superb—more wine than bubbles—with a patina of maturity that is also so fresh. Toast and crisp apples make a wonderful pair of flavors. It is complex, ripe and unforgettable.",MC III Brut,97,450.0,Champagne,Champagne,,Roger Voss,vossroger,Moët & Chandon NV MC III Brut  (Champagne),Champagne Blend,Moët & Chandon
74886,Portugal,"This Ferreirinha Douro Superior wine is made in exceptional years. The 2007 is the 16th vintage since 1960 (the previous release was 2003). It is an immense wine in its grandeur while being sophisticated and structured. There are complex flavors from the long wood aging. The dark, dense black fruits are impressive while perfectly meshed into the concentrated tannins and black currant acidity. This wine, even at nine years, is young, and should not be drunk before 2020 (or decanted if you can't wait).",Reserva Especial,97,250.0,Douro,,,Roger Voss,vossroger,Casa Ferreirinha 2007 Reserva Especial Red (Douro),Portuguese Red,Casa Ferreirinha
77028,Australia,"This has all the size and weight you've come to expect from Australia's most famous wine. Huge fruit and huge oak combine in a full-bodied, richly textured package that delivers waves of toasted coconut, vanilla and intense dark berries yet remains embryonic more than five years after the harvest. That said, the texture isn't quite as tight or as fine as some other vintages—expect this to be early maturing by Grange standards, and best from 2020–2040.",Grange,98,850.0,South Australia,South Australia,,Joe Czerwinski,JoeCz,Penfolds 2008 Grange Shiraz (South Australia),Shiraz,Penfolds
77029,Austria,"This is a wine with such a wonderful balance of fresh, lemon acidity and sweetness. Its honeyed texture is cut with a mineral bite that gives opulence and structure at the same time. The wine needs long aging so drink from 2017.",Nouvelle Vague Nummer 9 Trockenbeerenauslese,97,90.0,Burgenland,,,Roger Voss,vossroger,Kracher 2010 Nouvelle Vague Nummer 9 Trockenbeerenauslese Chardonnay (Burgenland),Chardonnay,Kracher
77030,Austria,"Kracher's sweet Scheurebe is consistently a remarkable wine. It's gorgeously opulent and tightly textured at the same time. Spice, sweetness and acidity combine harmoniously and seamlessly. Age this great wine and don't drink before 2017.",Zwischen den Seen Nummer 10 Trockenbeerenauslese,97,125.0,Burgenland,,,Roger Voss,vossroger,Kracher 2010 Zwischen den Seen Nummer 10 Trockenbeerenauslese Scheurebe (Burgenland),Scheurebe,Kracher
77031,US,"Let the conversations about minerality begin. Whatever it is, or wherever it comes from, it's here big time, adding a lick of steel and a metallic mouthfeel to the underlying fruit. And what powerful fruit it is, ranging from orange and guava to honeydew and citron. This bone dry, crisp Chardonnay is a game changer that will make you look at California Chardonnay differently.",Moon Select,97,70.0,California,Sonoma Coast,Sonoma,,anonymous,Flowers 2011 Moon Select Chardonnay (Sonoma Coast),Chardonnay,Flowers
79104,Italy,"Even better than the highly acclaimed 2001 vintage, this Merlot from a tiny, clay soil vineyard in Bolgheri is just about everything you've ever dreamed of tasting. Gorgeous, generous, voluptuous, cheerful, succulent and intense: Masseto is all those things. The aromas are seamless and capture the essence of chocolate fudge, sweet cherry, blackberry, spice and vanilla. It boasts thick, dense extraction, excellent structure and amazing persistence.",Masseto,99,250.0,Tuscany,Toscana,,,anonymous,Tenuta dell'Ornellaia 2004 Masseto Merlot (Toscana),Merlot,Tenuta dell'Ornellaia
79105,Italy,"This is a hopelessly gorgeous wine with so much energy, intensity, density and good cheer. The superb ensemble—Cabernet Sauvignon, Merlot, Cabernet Franc and Petit Verdot—delivers chocolate fudge, ripe cherry, rhubarb, cola, tobacco and cedar wood. It's tight and supple, with seamless harmony and excellent succulence on the finish. But it's that incredible intensity that truly sets this wine apart.",Ornellaia,98,175.0,Tuscany,Bolgheri Superiore,,,anonymous,Tenuta dell'Ornellaia 2004 Ornellaia  (Bolgheri Superiore),Red Blend,Tenuta dell'Ornellaia
79106,Italy,"The best Sassicaia of the last 10 years, the 2004 vintage is an outstanding achievement. Cabernet Sauvignon and Cabernet Franc highlight the beauty of Tuscany and portray the region in terms of thick chocolate fudge, succulent cherry and currant, exotic spice and vanilla seed. Beyond those big aromas are little teasers: blue flowers, Mediterranean herbs, cola and light mineral shadings. It's lush and full in the mouth and will hold 20 or 30 years.",Sassicaia,97,190.0,Tuscany,Bolgheri Sassicaia,,,anonymous,Tenuta San Guido 2004 Sassicaia  (Bolgheri Sassicaia),Red Blend,Tenuta San Guido
79107,Italy,"Galatrona is one of Italy's top Merlots and 2004 is its best vintage yet. The mouthfeel is extraordinary, distinguished by spectacular smoothness and elegance: The wine drinks like a chiaroscuro painting where all elements are harmonious by design. And there's excellent dimension with vibrant tones of red fruit and sweet spice woven within its fruity fabric.",Galatrona,97,100.0,Tuscany,Toscana,,,anonymous,Fattoria Petrolo 2004 Galatrona Merlot (Toscana),Merlot,Fattoria Petrolo
79718,France,"Following on from the great 2002 vintage of this wine, the 2004 is equally memorable. It is a magnificent wine, structured and beautifully balanced between the ripe white fruits and the tight texture that will allow it to age many years. While drinkable now, it is still young at 11 years, still with great potential. Drink now, until 2024, and probably beyond.",Cuvée Sir Winston Churchill Brut,97,305.0,Champagne,Champagne,,Roger Voss,vossroger,Pol Roger 2004 Cuvée Sir Winston Churchill Brut  (Champagne),Champagne Blend,Pol Roger
81897,US,"Massive essence of Cabernet Sauvignon, a triumph. Shows huge waves of blackberries, black currants and cassis, dark chocolate, earthy minerals and considerable oak, which is tasteful and unobtrusive, With its dryness and perfect balance, it will easily negotiate the years. Should be fine well past the year 2020.",La Joie,98,300.0,California,Sonoma County,Sonoma,,anonymous,Verité 2006 La Joie Red (Sonoma County),Bordeaux-style Red Blend,Verité
81898,US,"Pretty much as good as any Cabernet out there, if not better, and at a fraction of the price you'll pay for the “cults.” If there was ever a wine made for the cellar, it's this one, the antidote for those who consider California Cabernet a simple fruit bomb. Completely dry, with exquisite tannins, its blackberry, currant, red licorice and oak-inspired flavors are massive and classic. Hard to exaggerate how good this fine wine is. Drink 2013–2020 and beyond.",Black Cougar Ridge,97,75.0,California,Alexander Valley,Sonoma,,anonymous,Stonestreet 2007 Black Cougar Ridge Cabernet Sauvignon (Alexander Valley),Cabernet Sauvignon,Stonestreet
